,DRG,CM-PCS,en
13241,DRG27102,L89000,"Pressure ulcer of unspecified elbow, unstageable"
13242,DRG27102,L89001,"Pressure ulcer of unspecified elbow, stage 1"
13243,DRG27102,L89002,"Pressure ulcer of unspecified elbow, stage 2"
13244,DRG27102,L89003,"Pressure ulcer of unspecified elbow, stage 3"
13245,DRG27102,L89004,"Pressure ulcer of unspecified elbow, stage 4"
13246,DRG27102,L89009,"Pressure ulcer of unspecified elbow, unspecified stage"
13247,DRG27102,L89010,"Pressure ulcer of right elbow, unstageable"
13248,DRG27102,L89011,"Pressure ulcer of right elbow, stage 1"
13249,DRG27102,L89012,"Pressure ulcer of right elbow, stage 2"
13250,DRG27102,L89013,"Pressure ulcer of right elbow, stage 3"
13251,DRG27102,L89014,"Pressure ulcer of right elbow, stage 4"
13252,DRG27102,L89020,"Pressure ulcer of left elbow, unstageable"
13253,DRG27102,L89021,"Pressure ulcer of left elbow, stage 1"
13254,DRG27102,L89022,"Pressure ulcer of left elbow, stage 2"
13255,DRG27102,L89023,"Pressure ulcer of left elbow, stage 3"
13256,DRG27102,L89024,"Pressure ulcer of left elbow, stage 4"
13257,DRG27102,L89100,"Pressure ulcer of unspecified part of back, unstageable"
13258,DRG27102,L89101,"Pressure ulcer of unspecified part of back, stage 1"
13259,DRG27102,L89102,"Pressure ulcer of unspecified part of back, stage 2"
13260,DRG27102,L89103,"Pressure ulcer of unspecified part of back, stage 3"
13261,DRG27102,L89104,"Pressure ulcer of unspecified part of back, stage 4"
13262,DRG27102,L89109,"Pressure ulcer of unspecified part of back, unspecified stage"
13263,DRG27102,L89110,"Pressure ulcer of right upper back, unstageable"
13264,DRG27102,L89111,"Pressure ulcer of right upper back, stage 1"
13265,DRG27102,L89112,"Pressure ulcer of right upper back, stage 2"
13266,DRG27102,L89113,"Pressure ulcer of right upper back, stage 3"
13267,DRG27102,L89114,"Pressure ulcer of right upper back, stage 4"
13268,DRG27102,L89119,"Pressure ulcer of right upper back, unspecified stage"
13269,DRG27102,L89120,"Pressure ulcer of left upper back, unstageable"
13270,DRG27102,L89121,"Pressure ulcer of left upper back, stage 1"
13271,DRG27102,L89122,"Pressure ulcer of left upper back, stage 2"
13272,DRG27102,L89123,"Pressure ulcer of left upper back, stage 3"
13273,DRG27102,L89124,"Pressure ulcer of left upper back, stage 4"
13274,DRG27102,L89129,"Pressure ulcer of left upper back, unspecified stage"
13275,DRG27102,L89130,"Pressure ulcer of right lower back, unstageable"
13276,DRG27102,L89131,"Pressure ulcer of right lower back, stage 1"
13277,DRG27102,L89132,"Pressure ulcer of right lower back, stage 2"
13278,DRG27102,L89133,"Pressure ulcer of right lower back, stage 3"
13279,DRG27102,L89134,"Pressure ulcer of right lower back, stage 4"
13280,DRG27102,L89139,"Pressure ulcer of right lower back, unspecified stage"
13281,DRG27102,L89140,"Pressure ulcer of left lower back, unstageable"
13282,DRG27102,L89141,"Pressure ulcer of left lower back, stage 1"
13283,DRG27102,L89142,"Pressure ulcer of left lower back, stage 2"
13284,DRG27102,L89143,"Pressure ulcer of left lower back, stage 3"
13285,DRG27102,L89144,"Pressure ulcer of left lower back, stage 4"
13286,DRG27102,L89149,"Pressure ulcer of left lower back, unspecified stage"
13287,DRG27102,L89150,"Pressure ulcer of sacral region, unstageable"
13288,DRG27102,L89151,"Pressure ulcer of sacral region, stage 1"
13289,DRG27102,L89152,"Pressure ulcer of sacral region, stage 2"
13290,DRG27102,L89153,"Pressure ulcer of sacral region, stage 3"
13291,DRG27102,L89154,"Pressure ulcer of sacral region, stage 4"
13292,DRG27102,L89159,"Pressure ulcer of sacral region, unspecified stage"
13293,DRG27102,L89200,"Pressure ulcer of unspecified hip, unstageable"
13294,DRG27102,L89201,"Pressure ulcer of unspecified hip, stage 1"
13295,DRG27102,L89202,"Pressure ulcer of unspecified hip, stage 2"
13296,DRG27102,L89203,"Pressure ulcer of unspecified hip, stage 3"
13297,DRG27102,L89204,"Pressure ulcer of unspecified hip, stage 4"
13298,DRG27102,L89209,"Pressure ulcer of unspecified hip, unspecified stage"
13299,DRG27102,L89210,"Pressure ulcer of right hip, unstageable"
13300,DRG27102,L89211,"Pressure ulcer of right hip, stage 1"
13301,DRG27102,L89212,"Pressure ulcer of right hip, stage 2"
13302,DRG27102,L89213,"Pressure ulcer of right hip, stage 3"
13303,DRG27102,L89214,"Pressure ulcer of right hip, stage 4"
13304,DRG27102,L89219,"Pressure ulcer of right hip, unspecified stage"
13305,DRG27102,L89220,"Pressure ulcer of left hip, unstageable"
13306,DRG27102,L89221,"Pressure ulcer of left hip, stage 1"
13307,DRG27102,L89222,"Pressure ulcer of left hip, stage 2"
13308,DRG27102,L89223,"Pressure ulcer of left hip, stage 3"
13309,DRG27102,L89224,"Pressure ulcer of left hip, stage 4"
13310,DRG27102,L89229,"Pressure ulcer of left hip, unspecified stage"
13311,DRG27102,L89300,"Pressure ulcer of unspecified buttock, unstageable"
13312,DRG27102,L89301,"Pressure ulcer of unspecified buttock, stage 1"
13313,DRG27102,L89302,"Pressure ulcer of unspecified buttock, stage 2"
13314,DRG27102,L89303,"Pressure ulcer of unspecified buttock, stage 3"
13315,DRG27102,L89304,"Pressure ulcer of unspecified buttock, stage 4"
