DRG,CM-PCS,en
DRG01218,A5210,"Symptomatic neurosyphilis, unspecified"
DRG01218,A5211,Tabes dorsalis
DRG01218,A5212,Other cerebrospinal syphilis
DRG01218,A5215,Late syphilitic neuropathy
DRG01218,A5216,Charcot's arthropathy (tabetic)
DRG01218,A5217,General paresis
DRG01218,A523,"Neurosyphilis, unspecified"
DRG01218,A811,Subacute sclerosing panencephalitis
DRG01218,A812,Progressive multifocal leukoencephalopathy
DRG01218,A8181,Kuru
DRG01218,A8182,Gerstmann-Straussler-Scheinker syndrome
DRG01218,A8183,Fatal familial insomnia
DRG01218,A8189,Other atypical virus infections of central nervous system
DRG01218,A819,"Atypical virus infection of central nervous system, unspecified"
DRG01218,B0809,Other orthopoxvirus infections
DRG01218,B0860,"Parapoxvirus infection, unspecified"
DRG01218,B0861,Bovine stomatitis
DRG01218,B0862,Sealpox
DRG01218,B0869,Other parapoxvirus infections
DRG01218,G8100,Flaccid hemiplegia affecting unspecified side
DRG01218,G8101,Flaccid hemiplegia affecting right dominant side
DRG01218,G8102,Flaccid hemiplegia affecting left dominant side
DRG01218,G8103,Flaccid hemiplegia affecting right nondominant side
DRG01218,G8104,Flaccid hemiplegia affecting left nondominant side
DRG01218,G8110,Spastic hemiplegia affecting unspecified side
DRG01218,G8111,Spastic hemiplegia affecting right dominant side
DRG01218,G8112,Spastic hemiplegia affecting left dominant side
DRG01218,G8113,Spastic hemiplegia affecting right nondominant side
DRG01218,G8114,Spastic hemiplegia affecting left nondominant side
DRG01218,G8190,"Hemiplegia, unspecified affecting unspecified side"
DRG01218,G8191,"Hemiplegia, unspecified affecting right dominant side"
DRG01218,G8192,"Hemiplegia, unspecified affecting left dominant side"
DRG01218,G8193,"Hemiplegia, unspecified affecting right nondominant side"
DRG01218,G8194,"Hemiplegia, unspecified affecting left nondominant side"
DRG01218,H5701,"Argyll Robertson pupil, atypical"
DRG01218,I673,Progressive vascular leukoencephalopathy
