DRG,CM-PCS,en
DRG39706,D68311,Acquired hemophilia
DRG39706,D6832,Hemorrhagic disorder due to extrinsic circulating anticoagulants
DRG39706,D690,Allergic purpura
DRG39706,D691,Qualitative platelet defects
DRG39706,D692,Other nonthrombocytopenic purpura
DRG39706,D6951,Posttransfusion purpura
DRG39706,D6959,Other secondary thrombocytopenia
DRG39706,D696,"Thrombocytopenia, unspecified"
DRG39706,D698,Other specified hemorrhagic conditions
DRG39706,D699,"Hemorrhagic condition, unspecified"
DRG39706,D7582,Heparin induced thrombocytopenia (HIT)
DRG39706,R233,Spontaneous ecchymoses
