,DRG,CM-PCS,en
676,DRG00463,E0781,Sick-euthyroid syndrome
677,DRG00463,E790,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease
678,DRG00463,G8911,Acute pain due to trauma
679,DRG00463,G8912,Acute post-thoracotomy pain
680,DRG00463,G8918,Other acute postprocedural pain
681,DRG00463,G893,Neoplasm related pain (acute) (chronic)
682,DRG00463,G933,Postviral fatigue syndrome
683,DRG00463,P09,Abnormal findings on neonatal screening
684,DRG00463,R188,Other ascites
685,DRG00463,R230,Cyanosis
686,DRG00463,R231,Pallor
687,DRG00463,R232,Flushing
688,DRG00463,R410,"Disorientation, unspecified"
689,DRG00463,R411,Anterograde amnesia
690,DRG00463,R412,Retrograde amnesia
691,DRG00463,R413,Other amnesia
692,DRG00463,R4182,"Altered mental status, unspecified"
693,DRG00463,R4189,Other symptoms and signs involving cognitive functions and awareness
694,DRG00463,R419,Unspecified symptoms and signs involving cognitive functions and awareness
695,DRG00463,R4583,"Excessive crying of child, adolescent or adult"
696,DRG00463,R4584,Anhedonia
697,DRG00463,R52,"Pain, unspecified"
698,DRG00463,R530,Neoplastic (malignant) related fatigue
699,DRG00463,R531,Weakness
700,DRG00463,R5381,Other malaise
701,DRG00463,R5382,"Chronic fatigue, unspecified"
702,DRG00463,R5383,Other fatigue
703,DRG00463,R600,Localized edema
704,DRG00463,R601,Generalized edema
705,DRG00463,R609,"Edema, unspecified"
706,DRG00463,R64,Cachexia
707,DRG00463,R680,"Hypothermia, not associated with low environmental temperature"
708,DRG00463,R6811,Excessive crying of infant (baby)
709,DRG00463,R6812,Fussy infant (baby)
710,DRG00463,R6881,Early satiety
711,DRG00463,R6883,Chills (without fever)
712,DRG00463,R6889,Other general symptoms and signs
713,DRG00463,R700,Elevated erythrocyte sedimentation rate
714,DRG00463,R701,Abnormal plasma viscosity
715,DRG00463,R740,Nonspecific elevation of levels of transaminase and lactic acid dehydrogenase [LDH]
716,DRG00463,R748,Abnormal levels of other serum enzymes
717,DRG00463,R749,"Abnormal serum enzyme level, unspecified"
718,DRG00463,R770,Abnormality of albumin
719,DRG00463,R771,Abnormality of globulin
720,DRG00463,R772,Abnormality of alphafetoprotein
721,DRG00463,R778,Other specified abnormalities of plasma proteins
722,DRG00463,R779,"Abnormality of plasma protein, unspecified"
723,DRG00463,R781,Finding of opiate drug in blood
724,DRG00463,R782,Finding of cocaine in blood
725,DRG00463,R783,Finding of hallucinogen in blood
726,DRG00463,R784,Finding of other drugs of addictive potential in blood
727,DRG00463,R785,Finding of other psychotropic drug in blood
728,DRG00463,R786,Finding of steroid agent in blood
729,DRG00463,R7871,Abnormal lead level in blood
730,DRG00463,R7879,Finding of abnormal level of heavy metals in blood
731,DRG00463,R7889,"Finding of other specified substances, not normally found in blood"
732,DRG00463,R789,"Finding of unspecified substance, not normally found in blood"
733,DRG00463,R790,Abnormal level of blood mineral
734,DRG00463,R791,Abnormal coagulation profile
735,DRG00463,R7981,Abnormal blood-gas level
736,DRG00463,R7982,Elevated C-reactive protein (CRP)
737,DRG00463,R7989,Other specified abnormal findings of blood chemistry
738,DRG00463,R799,"Abnormal finding of blood chemistry, unspecified"
739,DRG00463,R821,Myoglobinuria
740,DRG00463,R840,Abnormal level of enzymes in specimens from respiratory organs and thorax
741,DRG00463,R841,Abnormal level of hormones in specimens from respiratory organs and thorax
742,DRG00463,R842,"Abnormal level of other drugs, medicaments and biological substances in specimens from respiratory organs and thorax"
743,DRG00463,R843,Abnormal level of substances chiefly nonmedicinal as to source in specimens from respiratory organs and thorax
744,DRG00463,R844,Abnormal immunological findings in specimens from respiratory organs and thorax
745,DRG00463,R845,Abnormal microbiological findings in specimens from respiratory organs and thorax
746,DRG00463,R846,Abnormal cytological findings in specimens from respiratory organs and thorax
747,DRG00463,R847,Abnormal histological findings in specimens from respiratory organs and thorax
748,DRG00463,R848,Other abnormal findings in specimens from respiratory organs and thorax
749,DRG00463,R849,Unspecified abnormal finding in specimens from respiratory organs and thorax
750,DRG00463,R850,Abnormal level of enzymes in specimens from digestive organs and abdominal cavity
751,DRG00463,R851,Abnormal level of hormones in specimens from digestive organs and abdominal cavity
752,DRG00463,R852,"Abnormal level of other drugs, medicaments and biological substances in specimens from digestive organs and abdominal cavity"
753,DRG00463,R853,Abnormal level of substances chiefly nonmedicinal as to source in specimens from digestive organs and abdominal cavity
754,DRG00463,R854,Abnormal immunological findings in specimens from digestive organs and abdominal cavity
755,DRG00463,R855,Abnormal microbiological findings in specimens from digestive organs and abdominal cavity
756,DRG00463,R8569,Abnormal cytological findings in specimens from other digestive organs and abdominal cavity
757,DRG00463,R857,Abnormal histological findings in specimens from digestive organs and abdominal cavity
758,DRG00463,R8589,Other abnormal findings in specimens from digestive organs and abdominal cavity
759,DRG00463,R859,Unspecified abnormal finding in specimens from digestive organs and abdominal cavity
760,DRG00463,R870,Abnormal level of enzymes in specimens from female genital organs
761,DRG00463,R871,Abnormal level of hormones in specimens from female genital organs
762,DRG00463,R872,"Abnormal level of other drugs, medicaments and biological substances in specimens from female genital organs"
763,DRG00463,R873,Abnormal level of substances chiefly nonmedicinal as to source in specimens from female genital organs
764,DRG00463,R874,Abnormal immunological findings in specimens from female genital organs
765,DRG00463,R875,Abnormal microbiological findings in specimens from female genital organs
766,DRG00463,R87618,Other abnormal cytological findings on specimens from cervix uteri
767,DRG00463,R87619,Unspecified abnormal cytological findings in specimens from cervix uteri
768,DRG00463,R87629,Unspecified abnormal cytological findings in specimens from vagina
769,DRG00463,R8769,Abnormal cytological findings in specimens from other female genital organs
770,DRG00463,R877,Abnormal histological findings in specimens from female genital organs
771,DRG00463,R8789,Other abnormal findings in specimens from female genital organs
772,DRG00463,R879,Unspecified abnormal finding in specimens from female genital organs
773,DRG00463,R880,Cloudy (hemodialysis) (peritoneal) dialysis effluent
774,DRG00463,R888,Abnormal findings in other body fluids and substances
775,DRG00463,R890,"Abnormal level of enzymes in specimens from other organs, systems and tissues"
776,DRG00463,R891,"Abnormal level of hormones in specimens from other organs, systems and tissues"
777,DRG00463,R892,"Abnormal level of other drugs, medicaments and biological substances in specimens from other organs, systems and tissues"
778,DRG00463,R893,"Abnormal level of substances chiefly nonmedicinal as to source in specimens from other organs, systems and tissues"
779,DRG00463,R894,"Abnormal immunological findings in specimens from other organs, systems and tissues"
780,DRG00463,R895,"Abnormal microbiological findings in specimens from other organs, systems and tissues"
781,DRG00463,R896,"Abnormal cytological findings in specimens from other organs, systems and tissues"
782,DRG00463,R897,"Abnormal histological findings in specimens from other organs, systems and tissues"
783,DRG00463,R898,"Other abnormal findings in specimens from other organs, systems and tissues"
784,DRG00463,R9089,Other abnormal findings on diagnostic imaging of central nervous system
785,DRG00463,R939,Diagnostic imaging inconclusive due to excess body fat of patient
786,DRG00463,R970,Elevated carcinoembryonic antigen [CEA]
787,DRG00463,R971,Elevated cancer antigen 125 [CA 125]
788,DRG00463,R972,Elevated prostate specific antigen [PSA]
789,DRG00463,R978,Other abnormal tumor markers
